frame_number static_density dynamic_density
1 0.128401 0.139535
6 0.0893607 0.135856
11 0.0989385 0.100948
16 0.103833 0.117754
21 0.104902 0.180569
26 0.105324 0.104157
31 0.105356 0.100316
36 0.105194 0.117154
41 0.104951 0.16459
46 0.110753 0.156778
51 0.125063 0.0457337
56 0.139778 0.0591848
61 0.147865 0.0618426
66 0.155028 0.0716149
71 0.163585 0.174994
76 0.17971 0.044421
81 0.193971 0.082862
86 0.205867 0.100057
91 0.203971 0.114432
96 0.198234 0.160165
101 0.202074 0.125128
106 0.20094 0.142679
111 0.188364 0.128596
116 0.184928 0.109067
121 0.18616 0.146082
126 0.189239 0.0932663
131 0.198298 0.0916944
136 0.211798 0.11354
141 0.225541 0.135662
146 0.217584 0.177554
151 0.216482 0.167766
156 0.219755 0.177636
161 0.21418 0.133863
166 0.210793 0.135986
171 0.208589 0.157637
176 0.206337 0.120849
181 0.205688 0.119358
186 0.202836 0.0697188
191 0.198379 0.104951
196 0.194182 0.12153
201 0.19086 0.0461389
206 0.188558 0.0328823
211 0.187894 0.121822
216 0.187327 0.0779353
221 0.19107 0.195997
226 0.189758 0.159079
231 0.189385 0.0525565
236 0.192124 0.0535127
241 0.193663 0.0436107
246 0.198217 0.0434973
251 0.196856 0.0661211
256 0.197294 0.0483429
261 0.19966 0.0548254
266 0.199757 0.0821003
271 0.197261 0.136747
276 0.196062 0.0625881
281 0.188234 0.0244389
286 0.187408 0.0443238
291 0.185301 0.0717932
296 0.189336 0.199514
301 0.187716 0.0486022
306 0.187797 0.0711936
311 0.186063 0.0673689
316 0.185495 0.0737055
321 0.183778 0.184637
326 0.182027 0.1396
331 0.18159 0.139502
336 0.182027 0.104432
341 0.183016 0.0967183
346 0.18441 0.143716
351 0.184264 0.114026
356 0.184345 0.146747
361 0.183713 0.118467
366 0.182627 0.0384734
371 0.182886 0.201459
376 0.182384 0.194004
381 0.182206 0.142225
386 0.183356 0.0790374
391 0.182578 0.0554898
396 0.186095 0.169322
401 0.185366 0.169241
406 0.184604 0.0951787
411 0.185431 0.0545661
416 0.18394 0.039154
421 0.188024 0.208119
426 0.187764 0.0535451
431 0.187197 0.0857467
436 0.185577 0.0693461
441 0.188721 0.0173244
446 0.197229 0.0661535
451 0.207196 0.061875
456 0.216871 0.101969
461 0.234179 0.0994571
466 0.244162 0.134219
471 0.249785 0.170116
476 0.256819 0.169889
481 0.26053 0.196856
486 0.265846 0.194749
491 0.271664 0.167069
496 0.275132 0.211198
501 0.275634 0.315436
506 0.27625 0.17595
511 0.275488 0.0412122
516 0.277319 0.174184
521 0.283105 0.264128
526 0.284369 0.0943197
531 0.28586 0.128466
536 0.28505 0.147379
541 0.287465 0.0298355
546 0.289474 0.101775
551 0.290625 0.145256
556 0.293428 0.0550361
561 0.295681 0.0604489
566 0.295762 0.162807
571 0.291176 0.214359
576 0.288567 0.196645
581 0.287351 0.112698
586 0.284094 0.124058
591 0.281193 0.106231
596 0.277044 0.152354
601 0.276947 0.0936553
606 0.276185 0.0747589
611 0.278697 0.0503849
616 0.282959 0.0563163
621 0.284693 0.113767
626 0.287367 0.072879
631 0.289182 0.12503
636 0.288129 0.0586824
641 0.284337 0.0703185
646 0.286217 0.0896362
651 0.287643 0.142938
656 0.288567 0.100608
661 0.289377 0.101418
666 0.289782 0.0847095
671 0.285066 0.152516
676 0.283802 0.0845474
681 0.2868 0.174346
686 0.287254 0.0408719
691 0.28761 0.0396564
696 0.284936 0.138627
701 0.286071 0.183632
706 0.289782 0.0376955
711 0.291451 0.0514059
716 0.295 0.115193
721 0.309019 0.155984
726 0.313216 0.138951
731 0.312795 0.11226
736 0.317511 0.144202
741 0.321919 0.0416984
746 0.330362 0.224552
751 0.334252 0.0351835
756 0.338935 0.150312
761 0.34088 0.0831375
766 0.341836 0.0939956
771 0.356486 0.128158
776 0.355482 0.182562
781 0.352257 0.0436431
786 0.34981 0.0461065
791 0.350409 0.0502715
796 0.3343 0.252249
801 0.329941 0.103006
806 0.333474 0.0459606
811 0.335743 0.0376631
816 0.351803 0.0140021
821 0.425703 0.0449883
826 0.582902 0.111644
831 0.650207 0.0596872
836 0.66053 0.0619399
841 0.667288 0.0670772
846 0.710315 0.154558
851 0.713945 0.0556519
856 0.709456 0.0696378
861 0.710915 0.0406126
866 0.704043 0.0663317
871 0.721287 0.139794
876 0.720784 0.0505956
881 0.736051 0.055344
886 0.734641 0.118159
891 0.733522 0.0582449
896 0.707576 0.0828458
901 0.704513 0.0269832
906 0.686071 0.188591
911 0.68116 0.040645
916 0.696653 0.0237582
921 0.695325 0.0276153
926 0.694611 0.15028
931 0.712195 0.156584
936 0.707544 0.0538854
941 0.703136 0.0312292
946 0.690835 0.0407747
951 0.688178 0.0332226
956 0.738109 0.064468
961 0.723134 0.128742
966 0.712471 0.116911
971 0.709991 0.0123329
976 0.702731 0.0311644
981 0.673641 0.205867
986 0.65254 0.0770278
991 0.66993 0.0397861
996 0.671826 0.0683089
1001 0.664841 0.0944008
1006 0.657256 0.182335
1011 0.635443 0.0560408
1016 0.637112 0.025395
1021 0.638814 0.0792318
1026 0.638652 0.05818
1031 0.63682 0.10427
1036 0.664744 0.195803
1041 0.659801 0.0723928
1046 0.656657 0.0991492
1051 0.660287 0.174265
1056 0.660254 0.125144
1061 0.644064 0.248456
1066 0.640985 0.212414
1071 0.631213 0.0825217
1076 0.635151 0.155466
1081 0.640937 0.10675
1086 0.665554 0.227712
1091 0.665181 0.083251
1096 0.666915 0.113735
1101 0.661405 0.124236
1106 0.658002 0.140912
1111 0.673754 0.16446
1116 0.667255 0.0900251
1121 0.654955 0.129503
1126 0.656543 0.0284904
1131 0.663317 0.039462
1136 0.667936 0.118645
1141 0.678746 0.105729
1146 0.675278 0.106896
1151 0.653043 0.0872053
1156 0.645636 0.0393161
1161 0.646058 0.0812738
1166 0.640888 0.0793939
1171 0.64763 0.0734624
1176 0.640353 0.0849364
1181 0.650547 0.040175
1186 0.698469 0.203841
1191 0.694952 0.138757
1196 0.698096 0.174297
1201 0.705745 0.247986
1206 0.70312 0.103282
1211 0.708403 0.278584
1216 0.706231 0.203987
1221 0.692586 0.107982
1226 0.693169 0.087659
1231 0.692359 0.0668828
1236 0.661016 0.109229
1241 0.652022 0.070286
1246 0.672377 0.05818
1251 0.664436 0.0511142
1256 0.645588 0.0651001
1261 0.649947 0.180909
