frame_number static_density dynamic_density
2871 0.127579 0.189247
2876 0.127425 0.0256584
2881 0.128389 0.0435783
2886 0.134438 0.0554169
2891 0.13759 0.0534195
2896 0.135645 0.0588891
2901 0.13772 0.047565
2906 0.136346 0.0593874
2911 0.138352 0.0552873
2916 0.138514 0.0612471
2921 0.136982 0.0636051
2926 0.138299 0.0590349
2931 0.138461 0.0572887
2936 0.143445 0.0700875
2941 0.14622 0.0863585
2946 0.16066 0.071461
2951 0.185435 0.06305
2956 0.205765 0.0668746
2961 0.231156 0.0977433
2966 0.261993 0.11749
2971 0.290677 0.134904
2976 0.318544 0.16711
2981 0.340491 0.181687
2986 0.363982 0.193894
2991 0.389369 0.236573
2996 0.420711 0.255251
3001 0.457609 0.266364
3006 0.494218 0.298274
3011 0.531027 0.32623
3016 0.578519 0.328904
3021 0.617661 0.338567
3026 0.639956 0.231942
3031 0.654226 0.162114
3036 0.674962 0.157487
3041 0.680642 0.147662
3046 0.652168 0.15459
3051 0.64763 0.16649
3056 0.641561 0.150531
3061 0.647034 0.133814
3066 0.654416 0.164898
3071 0.662102 0.120104
3076 0.657994 0.136063
3081 0.657921 0.144223
3086 0.66999 0.122028
3091 0.683531 0.121745
3096 0.676878 0.129767
3101 0.669755 0.145807
3106 0.667397 0.139786
3111 0.663844 0.151499
3116 0.659278 0.144559
3121 0.655672 0.115388
3126 0.656369 0.117418
3131 0.664865 0.132125
3136 0.665517 0.101094
3141 0.670955 0.0865773
3146 0.666907 0.0586055
3151 0.664391 0.0727413
3156 0.662933 0.0756827
3161 0.662333 0.0774411
3166 0.660745 0.090961
3171 0.658217 0.0800867
3176 0.656896 0.0748359
3181 0.659282 0.0887813
3186 0.664257 0.0495705
3191 0.666393 0.114468
3196 0.666194 0.067689
3201 0.664744 0.0349364
3206 0.663338 0.0925654
3211 0.661194 0.0530751
3216 0.662017 0.0804108
3221 0.660664 0.0522121
3226 0.658233 0.0102139
3231 0.657329 0.0291305
3236 0.654943 0.048112
3241 0.654388 0.0482052
3246 0.652812 0.0291143
3251 0.651657 0.0255287
3256 0.650527 0.034827
3261 0.651442 0.0317762
3266 0.652528 0.0595981
3271 0.652792 0.0141804
3276 0.655158 0.0228101
3281 0.658942 0.0284458
3286 0.659736 0.0220079
3291 0.673069 0.028616
3296 0.675184 0.0132809
3301 0.671647 0.0165667
3306 0.670456 0.0300583
3311 0.670331 0.0350255
3316 0.668159 0.0441739
3321 0.664095 0.0425978
3326 0.664282 0.0512114
3331 0.663115 0.0554493
3336 0.66006 0.0479499
3341 0.649469 0.0831537
3346 0.648521 0.0641561
3351 0.645993 0.0573859
3356 0.646208 0.0559922
3361 0.648436 0.0463172
3366 0.653954 0.0571388
3371 0.649088 0.0632647
3376 0.649951 0.0320233
3381 0.650879 0.0285552
3386 0.650685 0.0232234
3391 0.651661 0.0363058
3396 0.653132 0.0369014
3401 0.655899 0.03302
3406 0.657661 0.0155741
3411 0.655729 0.0182076
3416 0.65 0.0644154
3421 0.647974 0.0268941
3426 0.647443 0.0458877
3431 0.647731 0.0362288
3436 0.658403 0.0986995
3441 0.690001 0.0913176
3446 0.697881 0.0283607
3451 0.709015 0.0246576
3456 0.710206 0.0718054
3461 0.710761 0.0243416
3466 0.707398 0.0413986
3471 0.706207 0.0223402
3476 0.705794 0.0143627
3481 0.709213 0.0160968
3486 0.710315 0.00815574
3491 0.709817 0.0420995
3496 0.714334 0.04827
3501 0.715874 0.0353983
3506 0.717608 0.0340005
3511 0.717174 0.0136294
3516 0.723167 0.0615833
3521 0.724386 0.0864517
3526 0.725452 0.0434487
3531 0.725099 0.0559679
3536 0.725298 0.0261202
3541 0.716546 0.0797828
3546 0.716887 0.00922129
3551 0.717397 0.0118629
3556 0.718564 0.0145855
3561 0.717592 0.0180536
3566 0.705822 0.0234908
3571 0.70987 0.0444251
3576 0.711417 0.0494611
3581 0.711778 0.024289
3586 0.71307 0.0206709
3591 0.713147 0.0164249
3596 0.706341 0.0473868
3601 0.706855 0.0114334
3606 0.706288 0.0135726
3611 0.705737 0.0147719
3616 0.707277 0.0119925
3621 0.700089 0.0348108
3626 0.704364 0.0227656
3631 0.70248 0.0331091
3636 0.705765 0.0304756
3641 0.713475 0.0283932
3646 0.711356 0.0353334
3651 0.71365 0.026805
3656 0.713755 0.0223321
3661 0.717073 0.0174054
3666 0.720375 0.0122721
3671 0.71286 0.0464954
3676 0.717908 0.0251033
3681 0.717571 0.0278948
3686 0.716737 0.0225711
3691 0.715716 0.0229317
3696 0.70677 0.0793696
3701 0.70679 0.034592
3706 0.704748 0.0826837
3711 0.703241 0.0768374
3716 0.703654 0.0667491
3721 0.693761 0.0781379
3726 0.691909 0.0699781
3731 0.689932 0.0699336
3736 0.689689 0.0702901
3741 0.692711 0.0660684
3746 0.684365 0.148509
3751 0.684045 0.085532
3756 0.684304 0.0873957
3761 0.683012 0.0677579
3766 0.680658 0.00903898
3771 0.677806 0.0287213
3776 0.682684 0.0183413
3781 0.683486 0.040803
3786 0.678839 0.0404789
3791 0.679102 0.0362815
3796 0.671198 0.075946
3801 0.669484 0.0614213
3806 0.665979 0.075707
3811 0.6921 0.0840532
3816 0.719694 0.0876226
3821 0.787918 0.153245
