frame_number static_density dynamic_density
1 0.144972 0.0998543
6 0.144299 0.11192
11 0.16037 0.0468315
16 0.16534 0.070697
21 0.164727 0.0758531
26 0.17222 0.0751093
31 0.179225 0.0796673
36 0.180929 0.0847279
41 0.183245 0.0996482
46 0.184004 0.106216
51 0.185703 0.0824413
56 0.196532 0.0822353
61 0.204844 0.0260516
66 0.197492 0.0273582
71 0.189427 0.0130861
76 0.195075 0.0215438
81 0.20593 0.0297352
86 0.231112 0.0621891
91 0.252847 0.0666968
96 0.256013 0.0894166
101 0.258576 0.0915875
106 0.250163 0.0914317
111 0.248017 0.103754
116 0.260943 0.113986
121 0.262641 0.13467
126 0.261606 0.131916
131 0.26331 0.138027
136 0.266405 0.15155
141 0.270109 0.160928
146 0.270973 0.167345
151 0.268687 0.142877
156 0.265013 0.147048
161 0.260621 0.14364
166 0.25747 0.139052
171 0.252907 0.137092
176 0.25156 0.129896
181 0.251415 0.118428
186 0.250083 0.101603
191 0.250359 0.0917333
196 0.251922 0.0575858
201 0.252631 0.0309362
206 0.254143 0.0231569
211 0.254651 0.0334087
216 0.253143 0.0350972
221 0.253566 0.0759083
226 0.252741 0.026338
231 0.253264 0.0248002
236 0.254545 0.029514
241 0.249907 0.0272878
246 0.248058 0.0192371
251 0.248666 0.0192623
256 0.248329 0.0143525
261 0.248178 0.0132519
266 0.249038 0.0282678
271 0.247671 0.0558521
276 0.249776 0.025549
281 0.260244 0.019006
286 0.270833 0.0282979
291 0.26828 0.0368461
296 0.257998 0.0288909
301 0.252616 0.0470727
306 0.25252 0.0318961
311 0.256048 0.056048
316 0.25244 0.0372783
321 0.247223 0.1019
326 0.249148 0.0743756
331 0.249188 0.0672094
336 0.248465 0.0308458
341 0.25042 0.0295241
346 0.254752 0.0262274
351 0.254671 0.0245439
356 0.252681 0.024559
361 0.252927 0.0184331
366 0.252771 0.0181567
371 0.250746 0.020398
376 0.250425 0.0157395
381 0.250671 0.0144882
386 0.257862 0.0214684
391 0.264988 0.0515805
396 0.264586 0.0616714
