frame_number static_density dynamic_density
1 0.377028 0.0981079
6 0.371939 0.103172
11 0.384738 0.0457986
16 0.398943 0.0619966
21 0.404153 0.0644599
26 0.405271 0.0722956
31 0.407783 0.0729965
36 0.411871 0.0884369
41 0.412596 0.0888056
46 0.413589 0.100154
51 0.412908 0.0833036
56 0.413139 0.0745523
61 0.413184 0.0268293
66 0.414233 0.0326594
71 0.414107 0.0136091
76 0.419143 0.0233895
81 0.422859 0.0314035
86 0.428069 0.0633822
91 0.438684 0.0742565
96 0.442574 0.0822948
101 0.454773 0.0889109
106 0.45598 0.0855603
111 0.45583 0.090491
116 0.451143 0.100766
121 0.451856 0.12719
126 0.458298 0.12597
131 0.462698 0.132096
136 0.466939 0.146905
141 0.469654 0.153391
146 0.46843 0.157568
151 0.469699 0.13441
156 0.466619 0.142079
161 0.465234 0.137627
166 0.463374 0.134754
171 0.459359 0.125764
176 0.457929 0.120906
181 0.457151 0.111089
186 0.455356 0.0905032
191 0.453282 0.0884369
196 0.452131 0.0522567
201 0.453764 0.0286363
206 0.455854 0.0231059
211 0.45767 0.0290576
216 0.457965 0.032546
221 0.456734 0.0673649
226 0.456851 0.0261
231 0.456774 0.0247225
236 0.458674 0.0284215
241 0.454586 0.0261243
246 0.454562 0.0193988
251 0.454278 0.0188032
256 0.454554 0.0155579
261 0.455466 0.0121668
266 0.45596 0.0236002
271 0.45472 0.0555344
276 0.454692 0.0235799
281 0.45205 0.0216311
286 0.452224 0.0280245
291 0.450535 0.0438781
296 0.449271 0.0295924
301 0.449267 0.0442995
306 0.451005 0.0318734
311 0.453261 0.0418564
316 0.455729 0.0354064
321 0.453205 0.0972612
326 0.452933 0.0700875
331 0.453853 0.0563933
336 0.453898 0.0292764
341 0.455291 0.0174945
346 0.453051 0.023981
351 0.454193 0.0250587
356 0.455595 0.025946
361 0.45632 0.0217122
366 0.456839 0.0177417
371 0.454915 0.0202658
376 0.454943 0.0163236
381 0.455198 0.0152581
386 0.455474 0.0216149
391 0.455243 0.0497529
396 0.454979 0.061794
401 0.459955 0.056134
406 0.469727 0.0594441
411 0.467174 0.0606555
416 0.453804 0.0939916
421 0.455259 0.141942
426 0.465752 0.144701
431 0.477392 0.18804
436 0.484361 0.231177
441 0.478746 0.254428
446 0.483332 0.259339
451 0.47958 0.27452
456 0.490118 0.279037
461 0.499964 0.280305
466 0.502763 0.282489
471 0.503812 0.298845
476 0.504526 0.290876
481 0.502245 0.28554
486 0.503099 0.273037
491 0.504445 0.272863
496 0.503302 0.254133
501 0.504744 0.00993842
506 0.512884 0.0405761
511 0.516696 0.0517867
516 0.522843 0.0828742
521 0.527717 0.0869257
526 0.528729 0.0707155
531 0.530443 0.0793858
536 0.529078 0.0856211
541 0.534742 0.100324
546 0.53663 0.106531
551 0.540673 0.105514
556 0.541921 0.10547
561 0.543396 0.108107
566 0.542063 0.250397
571 0.541451 0.126262
576 0.545827 0.0292156
581 0.553565 0.0425087
586 0.559521 0.0482416
591 0.566332 0.0602099
596 0.56995 0.0760838
601 0.576517 0.0738919
606 0.58159 0.0802609
611 0.589786 0.0820476
616 0.598104 0.0941617
621 0.605482 0.121716
626 0.61209 0.111887
631 0.616234 0.116623
636 0.617122 0.122458
641 0.617418 0.0714691
646 0.618406 0.102589
651 0.619909 0.0594927
656 0.620286 0.0567418
661 0.622219 0.0741147
666 0.624674 0.0836926
671 0.623774 0.086006
676 0.625217 0.0934527
681 0.627137 0.106835
686 0.628134 0.105372
691 0.62785 0.108524
696 0.629199 0.171238
701 0.62969 0.131144
706 0.629106 0.0847136
711 0.631067 0.108686
716 0.632919 0.0757718
721 0.633364 0.149015
726 0.63475 0.121181
731 0.634475 0.0936715
736 0.633729 0.112309
741 0.634754 0.0118102
746 0.635398 0.14827
751 0.638186 0.0107447
756 0.637882 0.086873
761 0.637955 0.0511304
766 0.634556 0.0333928
771 0.635386 0.0601856
776 0.635419 0.107552
781 0.635309 0.0289968
786 0.636091 0.017454
791 0.63635 0.013362
796 0.637319 0.0175877
801 0.639758 0.0222146
806 0.64163 0.0323515
811 0.642395 0.0550968
816 0.648663 0.0638441
821 0.658865 0.122915
826 0.671518 0.0457054
831 0.681331 0.0313791
836 0.678952 0.0276274
841 0.680423 0.0267766
846 0.684786 0.0910785
851 0.688076 0.02563
856 0.687456 0.0393647
861 0.686845 0.0256746
866 0.686014 0.0485536
871 0.683984 0.0738716
876 0.687501 0.039547
881 0.684758 0.0462078
886 0.683713 0.0341828
891 0.684219 0.0192002
896 0.686525 0.032311
901 0.687274 0.0200551
906 0.682514 0.103257
911 0.683125 0.0188842
916 0.68129 0.0133701
921 0.679236 0.0192245
926 0.679467 0.00618264
931 0.67749 0.114768
936 0.679519 0.0180901
941 0.68362 0.0166842
946 0.685127 0.0225995
951 0.684175 0.0288834
956 0.685066 0.0706304
961 0.684523 0.0550036
966 0.684487 0.0547565
971 0.685682 0.0191678
976 0.687311 0.0190665
981 0.685155 0.0416944
986 0.684308 0.0342517
991 0.683863 0.0275585
996 0.683956 0.0128798
1001 0.684381 0.021384
1006 0.683502 0.035536
1011 0.68174 0.0405275
1016 0.68099 0.0309659
1021 0.679208 0.0321732
1026 0.678288 0.0320801
1031 0.676209 0.0295397
1036 0.672437 0.0491654
1041 0.671076 0.0428693
1046 0.67279 0.0347136
1051 0.673467 0.0345353
1056 0.672701 0.0401791
1061 0.670092 0.06258
1066 0.669091 0.027907
1071 0.667948 0.0268414
1076 0.670922 0.0255044
1081 0.670164 0.0283364
1086 0.675257 0.0921522
1091 0.677538 0.0274613
1096 0.680869 0.0248521
1101 0.678936 0.0299571
1106 0.678555 0.0290617
1111 0.674585 0.0861113
1116 0.674285 0.0407584
1121 0.672992 0.0327121
1126 0.672551 0.0312333
1131 0.676493 0.0302974
1136 0.672158 0.0469289
1141 0.677988 0.0462928
1146 0.676947 0.0347419
1151 0.671996 0.0282149
1156 0.667616 0.0296937
1161 0.669974 0.0575885
1166 0.67204 0.0459971
1171 0.669253 0.0461713
1176 0.668832 0.0482619
1181 0.671368 0.0395146
1186 0.685066 0.0565878
1191 0.686387 0.025318
1196 0.687635 0.0169921
1201 0.689932 0.0217973
1206 0.682911 0.0291792
1211 0.677745 0.102917
1216 0.67779 0.0204359
1221 0.680164 0.0813022
1226 0.680066 0.0374402
1231 0.679106 0.0277368
1236 0.675901 0.0450895
1241 0.67657 0.0310915
1246 0.683158 0.0263228
