frame_number static_density dynamic_density
961 0.684479 0.434268
966 0.68447 0.0596548
971 0.686286 0.0177862
976 0.687943 0.0209707
981 0.685378 0.0716838
986 0.683717 0.0409367
991 0.683672 0.024925
996 0.683474 0.0123977
1001 0.684219 0.0107852
1006 0.682951 0.0441982
1011 0.681347 0.0405518
1016 0.680018 0.032546
1021 0.678989 0.0326675
1026 0.677826 0.0312941
1031 0.676189 0.0309011
1036 0.672158 0.0551373
1041 0.672105 0.0384329
1046 0.673815 0.0340532
1051 0.67343 0.0316668
1056 0.672757 0.0344137
1061 0.669427 0.0529536
1066 0.668597 0.0267239
1071 0.670813 0.0294911
1076 0.67063 0.0250831
1081 0.669346 0.0304716
1086 0.675213 0.0785917
1091 0.678563 0.0352038
1096 0.680447 0.0275748
1101 0.678486 0.0330362
1106 0.678729 0.0307633
1111 0.675051 0.101066
1116 0.672956 0.0303865
1121 0.671485 0.0348635
1126 0.671566 0.0342679
1131 0.673025 0.0375172
1136 0.672198 0.0502147
1141 0.676213 0.0398793
1146 0.673471 0.0360303
1151 0.672073 0.0325946
1156 0.668114 0.0320355
1161 0.670169 0.0550361
1166 0.670092 0.0437039
1171 0.66965 0.0299165
1176 0.668969 0.0326351
1181 0.673398 0.0363463
1186 0.686419 0.0570537
1191 0.685552 0.0241593
1196 0.68868 0.017292
1201 0.689357 0.0151406
1206 0.683081 0.0125476
1211 0.678543 0.105405
1216 0.678268 0.0235799
1221 0.68116 0.0896888
1226 0.680484 0.024682
1231 0.678855 0.027356
1236 0.674013 0.0411758
1241 0.676914 0.0261689
1246 0.685706 0.0353983
1251 0.682206 0.0278584
1256 0.681926 0.0334657
1261 0.675444 0.0616401
1266 0.675638 0.0226521
1271 0.67691 0.0217689
1276 0.680172 0.0294344
1281 0.680099 0.0375456
1286 0.678223 0.046775
1291 0.679815 0.0343165
1296 0.680447 0.0365651
1301 0.678628 0.0293453
1306 0.675553 0.0337817
1311 0.668475 0.023665
1316 0.665201 0.0307025
1321 0.665842 0.031602
1326 0.667466 0.0188113
1331 0.667057 0.0144559
1336 0.660656 0.0925816
1341 0.65942 0.0484847
1346 0.660506 0.0422211
1351 0.66273 0.0401507
1356 0.668357 0.0501904
1361 0.668625 0.0530143
1366 0.670156 0.0470019
1371 0.674763 0.0496759
1376 0.676027 0.0337979
1381 0.676246 0.0346204
1386 0.671643 0.0324163
1391 0.671943 0.0313022
1396 0.67328 0.0220485
1401 0.67535 0.0141723
1406 0.676768 0.0242971
1411 0.679366 0.0320922
1416 0.681201 0.0393647
1421 0.680775 0.0785431
1426 0.681687 0.0467871
1431 0.684523 0.116765
1436 0.689093 0.183713
1441 0.69137 0.250361
1446 0.69998 0.300122
1451 0.710246 0.143906
1456 0.719391 0.364269
1461 0.733891 0.377008
1466 0.737991 0.357216
1471 0.737286 0.336302
1476 0.733968 0.291423
1481 0.734872 0.137473
1486 0.740495 0.310331
1491 0.743145 0.380476
1496 0.742683 0.482177
1501 0.745102 0.292602
1506 0.748189 0.403249
1511 0.748541 0.68462
1516 0.730476 0.626051
1521 0.714594 0.451645
1526 0.695973 0.589041
1531 0.682813 0.478134
1536 0.679483 0.619241
1541 0.675735 0.477449
1546 0.663212 0.648205
1551 0.635848 0.648452
1556 0.634142 0.598805
1561 0.635913 0.666871
1566 0.634025 0.691212
1571 0.62858 0.644571
1576 0.621469 0.629212
1581 0.635893 0.682971
1586 0.653338 0.586269
1591 0.667426 0.484778
1596 0.693416 0.652216
1601 0.697379 0.703116
1606 0.701187 0.711567
1611 0.695527 0.695341
1616 0.668017 0.690341
1621 0.633466 0.669014
1626 0.621984 0.628377
1631 0.645154 0.642881
1636 0.664059 0.61935
1641 0.66051 0.548882
1646 0.664654 0.646714
1651 0.671429 0.586739
1656 0.668199 0.615918
1661 0.654858 0.491058
1666 0.645904 0.550555
1671 0.665538 0.567397
1676 0.680646 0.616632
1681 0.677785 0.510465
1686 0.682923 0.561138
1691 0.690568 0.526339
1696 0.695803 0.470861
1701 0.703841 0.526606
1706 0.701783 0.595369
1711 0.683182 0.58601
1716 0.654785 0.513552
1721 0.616684 0.565846
1726 0.615858 0.530755
1731 0.572599 0.531387
1736 0.541484 0.524524
1741 0.529317 0.565072
1746 0.526813 0.534641
1751 0.511899 0.554485
1756 0.507957 0.544624
1761 0.524508 0.519662
1766 0.537047 0.531383
1771 0.548104 0.503087
1776 0.554603 0.557941
1781 0.553573 0.506166
1786 0.553715 0.354728
1791 0.519403 0.429921
1796 0.495037 0.437448
1801 0.494952 0.424188
1806 0.529609 0.479199
1811 0.547699 0.48714
1816 0.527976 0.47063
1821 0.520557 0.458885
1826 0.508844 0.466028
1831 0.503849 0.438413
1836 0.47659 0.436391
1841 0.462499 0.443469
1846 0.467093 0.404923
1851 0.457135 0.339685
1856 0.43996 0.292128
1861 0.425987 0.289041
1866 0.414225 0.231521
1871 0.413524 0.282104
1876 0.400332 0.318544
1881 0.411446 0.320817
1886 0.467413 0.382996
1891 0.483474 0.400049
1896 0.475954 0.443396
1901 0.457564 0.451677
1906 0.496832 0.384908
1911 0.485564 0.360955
