frame_number static_density dynamic_density
1 0.376967 0.0981079
6 0.376967 0.0981079
11 0.376967 0.0981079
16 0.376967 0.0981079
21 0.404607 0.137764
26 0.404607 0.137764
31 0.404607 0.137764
36 0.404607 0.137764
41 0.415031 0.0996111
46 0.415031 0.0996111
51 0.415031 0.0996111
56 0.415031 0.0996111
61 0.414577 0.102544
66 0.414577 0.102544
71 0.414577 0.102544
76 0.414577 0.102544
81 0.423471 0.0616644
86 0.423471 0.0616644
91 0.423471 0.0616644
96 0.423471 0.0616644
101 0.455202 0.0910623
106 0.455202 0.0910623
111 0.455202 0.0910623
116 0.455202 0.0910623
121 0.449084 0.182757
126 0.449084 0.182757
131 0.449084 0.182757
136 0.449084 0.182757
141 0.470776 0.19607
146 0.470776 0.19607
151 0.470776 0.19607
156 0.470776 0.19607
161 0.46698 0.166032
166 0.46698 0.166032
171 0.46698 0.166032
176 0.46698 0.166032
181 0.459983 0.144024
186 0.459983 0.144024
191 0.459983 0.144024
196 0.459983 0.144024
201 0.456588 0.069654
206 0.456588 0.069654
211 0.456588 0.069654
216 0.456588 0.069654
221 0.457645 0.0383113
226 0.457645 0.0383113
231 0.457645 0.0383113
236 0.457645 0.0383113
241 0.455595 0.0387772
246 0.455595 0.0387772
251 0.455595 0.0387772
256 0.455595 0.0387772
261 0.456811 0.0327607
266 0.456811 0.0327607
271 0.456811 0.0327607
276 0.456811 0.0327607
281 0.4538 0.0269346
286 0.4538 0.0269346
291 0.4538 0.0269346
296 0.4538 0.0269346
301 0.4538 0.0567093
306 0.4538 0.0567093
311 0.4538 0.0567093
316 0.4538 0.0567093
321 0.455052 0.051572
326 0.455052 0.051572
331 0.455052 0.051572
336 0.455052 0.051572
341 0.457678 0.0589296
346 0.457678 0.0589296
351 0.457678 0.0589296
356 0.457678 0.0589296
361 0.458812 0.0306863
366 0.458812 0.0306863
371 0.458812 0.0306863
376 0.458812 0.0306863
381 0.457451 0.0309983
386 0.457451 0.0309983
391 0.457451 0.0309983
396 0.457451 0.0309983
401 0.464796 0.0507374
406 0.464796 0.0507374
411 0.464796 0.0507374
416 0.464796 0.0507374
421 0.458184 0.140511
426 0.458184 0.140511
431 0.458184 0.140511
436 0.458184 0.140511
441 0.473313 0.234086
446 0.473313 0.234086
451 0.473313 0.234086
456 0.473313 0.234086
461 0.498132 0.268386
466 0.498132 0.268386
471 0.498132 0.268386
476 0.498132 0.268386
481 0.502856 0.2877
486 0.502856 0.2877
491 0.502856 0.2877
496 0.502856 0.2877
501 0.503881 0.274435
506 0.503881 0.274435
511 0.503881 0.274435
516 0.503881 0.274435
521 0.527964 0.0927194
526 0.527964 0.0927194
531 0.527964 0.0927194
536 0.527964 0.0927194
541 0.537363 0.136914
546 0.537363 0.136914
551 0.537363 0.136914
556 0.537363 0.136914
561 0.545568 0.122834
566 0.545568 0.122834
571 0.545568 0.122834
576 0.545568 0.122834
581 0.552062 0.225622
586 0.552062 0.225622
591 0.552062 0.225622
596 0.552062 0.225622
601 0.575711 0.0693015
606 0.575711 0.0693015
611 0.575711 0.0693015
616 0.575711 0.0693015
621 0.606312 0.0946601
626 0.606312 0.0946601
631 0.606312 0.0946601
636 0.606312 0.0946601
641 0.61854 0.127129
646 0.61854 0.127129
651 0.61854 0.127129
656 0.61854 0.127129
661 0.621587 0.0824204
666 0.621587 0.0824204
671 0.621587 0.0824204
676 0.621587 0.0824204
681 0.625427 0.105474
686 0.625427 0.105474
691 0.625427 0.105474
696 0.625427 0.105474
701 0.629669 0.108443
706 0.629669 0.108443
711 0.629669 0.108443
716 0.629669 0.108443
721 0.633826 0.114865
726 0.633826 0.114865
731 0.633826 0.114865
736 0.633826 0.114865
741 0.634454 0.0746212
746 0.634454 0.0746212
751 0.634454 0.0746212
756 0.634454 0.0746212
761 0.639369 0.0343732
766 0.639369 0.0343732
771 0.639369 0.0343732
776 0.639369 0.0343732
