frame_number static_density dynamic_density
1 0.150036 0.234179
6 0.140086 0.215963
11 0.129698 0.209351
16 0.12482 0.179694
21 0.122227 0.259298
26 0.148546 0.0298841
31 0.201232 0.0724415
36 0.239511 0.108776
41 0.269573 0.147119
46 0.287205 0.155757
51 0.290122 0.163747
56 0.293736 0.165205
61 0.296945 0.172433
66 0.300251 0.188672
71 0.298306 0.030192
76 0.306555 0.0357508
81 0.316571 0.0567539
86 0.331497 0.0751965
91 0.342209 0.0921157
96 0.344883 0.152808
101 0.347281 0.170294
106 0.344834 0.15378
111 0.343068 0.116101
116 0.348254 0.0862815
121 0.354477 0.042136
126 0.36903 0.0645329
131 0.379386 0.100024
136 0.393129 0.154007
141 0.401831 0.182303
146 0.41277 0.215898
151 0.42345 0.139762
156 0.426578 0.16198
161 0.42828 0.205996
166 0.42943 0.200729
171 0.428085 0.215169
176 0.434535 0.208622
181 0.438328 0.242087
186 0.441066 0.127866
191 0.446009 0.125776
196 0.451779 0.130881
201 0.454631 0.0606272
206 0.458342 0.061794
211 0.458682 0.0761365
216 0.454615 0.0710801
221 0.453205 0.151916
226 0.450677 0.0767847
231 0.449753 0.0771574
236 0.451746 0.0616806
241 0.442849 0.0742079
246 0.437825 0.0861356
251 0.437631 0.022721
256 0.436642 0.0205494
261 0.436367 0.0355239
266 0.435864 0.0492343
271 0.433855 0.107106
276 0.435346 0.0260919
281 0.431732 0.00918888
286 0.434454 0.0590714
291 0.432801 0.0690382
296 0.431148 0.180018
301 0.432007 0.141901
306 0.434276 0.135986
311 0.439316 0.148675
316 0.4393 0.165902
321 0.440888 0.225865
326 0.444875 0.172612
331 0.44588 0.178997
336 0.446025 0.099295
341 0.449445 0.0451989
346 0.453221 0.0898793
351 0.448359 0.0578559
356 0.443335 0.0398833
361 0.442752 0.0390568
366 0.441439 0.0237744
371 0.43554 0.0441293
376 0.435248 0.123928
381 0.436123 0.208849
386 0.436431 0.0630905
391 0.436367 0.0989061
396 0.437777 0.167636
401 0.438603 0.0644356
406 0.438862 0.0276315
411 0.444 0.01572
416 0.452929 0.0387003
421 0.458018 0.0905437
426 0.476007 0.101856
431 0.489312 0.110461
436 0.524755 0.129341
441 0.542517 0.134624
446 0.566939 0.251811
451 0.603565 0.309213
456 0.61854 0.332761
461 0.629771 0.349145
466 0.634211 0.332761
471 0.638198 0.352159
476 0.629511 0.361089
481 0.626254 0.355433
486 0.62802 0.269881
491 0.626416 0.322794
496 0.629673 0.390228
501 0.625346 0.396726
506 0.623548 0.255409
511 0.623548 0.0350701
516 0.626335 0.208152
521 0.639543 0.248845
526 0.647662 0.183
531 0.650028 0.0184912
536 0.652103 0.204765
541 0.659233 0.0372579
546 0.671356 0.0288793
551 0.66228 0.126424
556 0.657856 0.148805
561 0.650482 0.16843
566 0.643659 0.308354
571 0.648084 0.368511
576 0.646528 0.5079
581 0.644842 0.397294
586 0.644324 0.036399
591 0.648019 0.0376145
596 0.654031 0.0980796
601 0.653772 0.0173406
606 0.655117 0.220517
611 0.664517 0.0221862
616 0.67142 0.0330929
621 0.682716 0.0754558
626 0.688032 0.0916457
631 0.691095 0.0818086
636 0.690463 0.182935
641 0.692407 0.0563488
646 0.681177 0.130054
651 0.681695 0.0841585
656 0.684321 0.158869
661 0.688016 0.0527996
666 0.690074 0.0507252
671 0.681241 0.0898144
676 0.681047 0.069573
681 0.681209 0.0535613
686 0.683413 0.0599141
691 0.682376 0.126716
696 0.691014 0.171461
701 0.690479 0.164346
706 0.688178 0.0455717
711 0.691354 0.090803
716 0.694433 0.0406288
721 0.678162 0.0837858
726 0.678503 0.160295
731 0.677676 0.00883235
736 0.676817 0.0493801
741 0.677417 0.0784215
746 0.673722 0.282343
751 0.673851 0.0489263
756 0.673155 0.290009
761 0.674564 0.107949
766 0.67471 0.10594
771 0.673689 0.18817
776 0.673949 0.219626
781 0.673835 0.120104
786 0.67202 0.0656997
791 0.670448 0.113621
796 0.675829 0.19658
801 0.674192 0.0557329
806 0.670999 0.101224
811 0.673543 0.0659104
816 0.684547 0.0744024
821 0.693704 0.204003
826 0.696232 0.121027
831 0.694611 0.0793615
836 0.696799 0.0824731
841 0.698663 0.0509845
846 0.699797 0.221846
851 0.699765 0.0466413
856 0.698987 0.0860546
861 0.698177 0.0611944
866 0.697464 0.120671
871 0.698501 0.163795
876 0.700511 0.107593
881 0.695713 0.0599465
886 0.694855 0.0649218
891 0.693801 0.0416498
896 0.695438 0.0531075
901 0.696702 0.0453448
906 0.700041 0.165367
911 0.699895 0.0476785
916 0.698485 0.0281339
921 0.6997 0.0408395
926 0.700429 0.020047
931 0.693007 0.244016
936 0.695454 0.0247468
941 0.695762 0.0441779
946 0.693153 0.0666883
951 0.69359 0.0873673
956 0.697999 0.156503
961 0.697399 0.115679
966 0.698793 0.126489
971 0.694806 0.0721984
976 0.693331 0.054874
981 0.685747 0.149437
986 0.685147 0.1038
991 0.691597 0.0761851
996 0.692424 0.0313265
1001 0.697318 0.0520217
1006 0.694676 0.0599465
1011 0.691516 0.104967
1016 0.68996 0.112827
1021 0.690365 0.10594
1026 0.68834 0.111061
1031 0.689118 0.104562
1036 0.687675 0.162596
1041 0.685925 0.130411
1046 0.687578 0.0899441
1051 0.690479 0.0978203
1056 0.69069 0.110234
1061 0.689636 0.14263
1066 0.689912 0.0856171
1071 0.689782 0.0645977
1076 0.690771 0.0733328
1081 0.690544 0.0789725
1086 0.693428 0.142825
1091 0.693607 0.0773033
1096 0.694012 0.0489912
1101 0.694611 0.0573535
1106 0.69513 0.0552629
1111 0.690706 0.0648246
1116 0.690009 0.0621668
1121 0.69291 0.0491856
1126 0.694984 0.0423466
1131 0.697383 0.0399806
1136 0.700365 0.0537882
1141 0.702844 0.0348108
1146 0.703298 0.103525
1151 0.703266 0.0529131
1156 0.703282 0.0317154
1161 0.698371 0.101515
1166 0.699101 0.0756341
1171 0.699716 0.00972369
1176 0.699635 0.0788591
1181 0.699279 0.0947087
1186 0.695017 0.177554
1191 0.696767 0.19039
1196 0.696913 0.328223
1201 0.697836 0.185706
1206 0.697739 0.200097
1211 0.697626 0.308808
1216 0.697237 0.141026
1221 0.696751 0.238182
1226 0.696978 0.232461
1231 0.697448 0.0455879
1236 0.70171 0.0460903
1241 0.701823 0.0324447
1246 0.701872 0.0368528
1251 0.701418 0.0267401
1256 0.700381 0.0244064
1261 0.697966 0.104513
1266 0.698614 0.0706264
1271 0.699716 0.168657
1276 0.69949 0.225217
1281 0.701791 0.0281014
1286 0.698776 0.086087
1291 0.699408 0.0395754
1296 0.698663 0.0222834
1301 0.699003 0.0268536
1306 0.698874 0.0232558
1311 0.696297 0.181882
1316 0.698906 0.222672
1321 0.697723 0.12388
1326 0.699133 0.173924
1331 0.698485 0.0879507
1336 0.70098 0.0638846
1341 0.699992 0.109942
1346 0.701207 0.0669476
1351 0.699084 0.0614699
1356 0.700883 0.0517786
1361 0.688988 0.11307
1366 0.690317 0.0482133
1371 0.697691 0.0384248
1376 0.698712 0.0288956
1381 0.698809 0.0220728
1386 0.707949 0.0302569
1391 0.708306 0.00743862
