frame_number static_density dynamic_density
1 0.0700997 0.0987319
6 0.0700997 0.0987319
11 0.0700997 0.0987319
16 0.0944048 0.149777
21 0.0944048 0.149777
26 0.0944048 0.149777
31 0.110684 0.098582
36 0.110684 0.098582
41 0.110684 0.098582
46 0.117381 0.107341
51 0.117381 0.107341
56 0.117381 0.107341
61 0.135078 0.0980026
66 0.135078 0.0980026
71 0.135078 0.0980026
76 0.125885 0.0376995
81 0.125885 0.0376995
86 0.125885 0.0376995
91 0.173543 0.0742039
96 0.173543 0.0742039
101 0.173543 0.0742039
106 0.179102 0.111109
111 0.179102 0.111109
116 0.179102 0.111109
121 0.197354 0.17832
126 0.197354 0.17832
131 0.197354 0.17832
136 0.210554 0.173381
141 0.210554 0.173381
146 0.210554 0.173381
151 0.215347 0.161551
156 0.215347 0.161551
161 0.215347 0.161551
166 0.202224 0.147322
171 0.202224 0.147322
176 0.202224 0.147322
181 0.197982 0.145803
186 0.197982 0.145803
191 0.197982 0.145803
196 0.196346 0.0765457
201 0.196346 0.0765457
206 0.196346 0.0765457
211 0.196637 0.0317276
216 0.196637 0.0317276
221 0.196637 0.0317276
226 0.197022 0.0677579
231 0.197022 0.0677579
236 0.197022 0.0677579
241 0.195713 0.0360506
246 0.195713 0.0360506
251 0.195713 0.0360506
256 0.194312 0.0326351
261 0.194312 0.0326351
266 0.194312 0.0326351
271 0.192991 0.0206993
276 0.192991 0.0206993
281 0.192991 0.0206993
286 0.213273 0.021542
291 0.213273 0.021542
296 0.213273 0.021542
301 0.199955 0.0528604
306 0.199955 0.0528604
311 0.199955 0.0528604
316 0.197059 0.0464509
321 0.197059 0.0464509
326 0.197059 0.0464509
331 0.196216 0.0615509
336 0.196216 0.0615509
341 0.196216 0.0615509
346 0.201564 0.0226035
351 0.201564 0.0226035
356 0.201564 0.0226035
361 0.200912 0.0289725
366 0.200912 0.0289725
371 0.200912 0.0289725
376 0.197107 0.0273074
381 0.197107 0.0273074
386 0.197107 0.0273074
391 0.2072 0.0506401
396 0.2072 0.0506401
401 0.2072 0.0506401
406 0.221554 0.0725873
411 0.221554 0.0725873
416 0.221554 0.0725873
421 0.271668 0.143404
426 0.271668 0.143404
431 0.271668 0.143404
436 0.327145 0.200199
441 0.327145 0.200199
446 0.327145 0.200199
451 0.351613 0.248704
456 0.351613 0.248704
461 0.351613 0.248704
466 0.367434 0.225492
471 0.367434 0.225492
476 0.367434 0.225492
481 0.369168 0.304347
486 0.369168 0.304347
491 0.369168 0.304347
496 0.371951 0.272834
501 0.371951 0.272834
506 0.371951 0.272834
511 0.414987 0.0558221
516 0.414987 0.0558221
521 0.414987 0.0558221
526 0.461134 0.122421
531 0.461134 0.122421
536 0.461134 0.122421
541 0.477761 0.122988
546 0.477761 0.122988
551 0.477761 0.122988
556 0.473426 0.118669
561 0.473426 0.118669
566 0.473426 0.118669
571 0.466842 0.235058
576 0.466842 0.235058
581 0.466842 0.235058
586 0.4896 0.0684223
591 0.4896 0.0684223
596 0.4896 0.0684223
601 0.544166 0.0899117
606 0.544166 0.0899117
611 0.544166 0.0899117
616 0.591715 0.101876
621 0.591715 0.101876
626 0.591715 0.101876
631 0.615149 0.0963982
636 0.615149 0.0963982
641 0.615149 0.0963982
646 0.618232 0.133069
651 0.618232 0.133069
656 0.618232 0.133069
661 0.623418 0.0801839
666 0.623418 0.0801839
671 0.623418 0.0801839
676 0.626238 0.0915404
681 0.626238 0.0915404
686 0.626238 0.0915404
691 0.629738 0.102621
696 0.629738 0.102621
701 0.629738 0.102621
706 0.6349 0.0956162
711 0.6349 0.0956162
716 0.6349 0.0956162
721 0.642711 0.161595
726 0.642711 0.161595
731 0.642711 0.161595
736 0.645292 0.0998947
741 0.645292 0.0998947
746 0.645292 0.0998947
751 0.653561 0.0826756
756 0.653561 0.0826756
761 0.653561 0.0826756
766 0.65664 0.0354428
771 0.65664 0.0354428
776 0.65664 0.0354428
781 0.662037 0.10769
786 0.662037 0.10769
791 0.662037 0.10769
796 0.657362 0.022956
801 0.657362 0.022956
806 0.657362 0.022956
811 0.653675 0.0370878
816 0.653675 0.0370878
821 0.653675 0.0370878
826 0.739033 0.0767644
831 0.739033 0.0767644
836 0.739033 0.0767644
841 0.763317 0.0475529
846 0.763317 0.0475529
851 0.763317 0.0475529
856 0.775444 0.0408435
861 0.775444 0.0408435
866 0.775444 0.0408435
871 0.777636 0.0722551
876 0.777636 0.0722551
881 0.777636 0.0722551
886 0.779511 0.0332712
891 0.779511 0.0332712
896 0.779511 0.0332712
901 0.772429 0.030192
906 0.772429 0.030192
911 0.772429 0.030192
916 0.77029 0.0180577
921 0.77029 0.0180577
926 0.77029 0.0180577
931 0.771899 0.0250831
936 0.771899 0.0250831
941 0.771899 0.0250831
946 0.767102 0.0324974
951 0.767102 0.0324974
956 0.767102 0.0324974
961 0.776132 0.0452678
966 0.776132 0.0452678
971 0.776132 0.0452678
976 0.770112 0.0288753
981 0.770112 0.0288753
986 0.770112 0.0288753
991 0.761425 0.0488777
996 0.761425 0.0488777
1001 0.761425 0.0488777
1006 0.759387 0.0753586
1011 0.759387 0.0753586
1016 0.759387 0.0753586
1021 0.753189 0.0382343
1026 0.753189 0.0382343
1031 0.753189 0.0382343
1036 0.758233 0.0501256
1041 0.758233 0.0501256
1046 0.758233 0.0501256
1051 0.758156 0.037424
1056 0.758156 0.037424
1061 0.758156 0.037424
1066 0.752265 0.0579572
1071 0.752265 0.0579572
1076 0.752265 0.0579572
1081 0.752212 0.0262621
1086 0.752212 0.0262621
1091 0.752212 0.0262621
1096 0.758257 0.0358601
1101 0.758257 0.0358601
1106 0.758257 0.0358601
1111 0.757674 0.0469938
1116 0.757674 0.0469938
1121 0.757674 0.0469938
1126 0.755466 0.0418929
1131 0.755466 0.0418929
1136 0.755466 0.0418929
1141 0.76525 0.0547119
1146 0.76525 0.0547119
1151 0.76525 0.0547119
1156 0.75615 0.0472004
1161 0.75615 0.0472004
1166 0.75615 0.0472004
1171 0.755737 0.0543392
1176 0.755737 0.0543392
1181 0.755737 0.0543392
1186 0.766226 0.0414918
1191 0.766226 0.0414918
1196 0.766226 0.0414918
1201 0.76935 0.0357548
1206 0.76935 0.0357548
1211 0.76935 0.0357548
1216 0.770067 0.0583948
1221 0.770067 0.0583948
1226 0.770067 0.0583948
1231 0.766846 0.0291427
1236 0.766846 0.0291427
1241 0.766846 0.0291427
1246 0.761976 0.031841
1251 0.761976 0.031841
1256 0.761976 0.031841
1261 0.755077 0.0343368
1266 0.755077 0.0343368
1271 0.755077 0.0343368
1276 0.752796 0.0519204
1281 0.752796 0.0519204
1286 0.752796 0.0519204
1291 0.74902 0.0468398
1296 0.74902 0.0468398
1301 0.74902 0.0468398
1306 0.752431 0.0299449
1311 0.752431 0.0299449
1316 0.752431 0.0299449
1321 0.73272 0.0440848
1326 0.73272 0.0440848
1331 0.73272 0.0440848
1336 0.72896 0.0687708
1341 0.72896 0.0687708
1346 0.72896 0.0687708
1351 0.727437 0.0531561
1356 0.727437 0.0531561
1361 0.727437 0.0531561
1366 0.727636 0.05393
1371 0.727636 0.05393
1376 0.727636 0.05393
1381 0.731622 0.0300016
1386 0.731622 0.0300016
1391 0.731622 0.0300016
1396 0.733737 0.0453529
1401 0.733737 0.0453529
1406 0.733737 0.0453529
1411 0.755336 0.0106839
1416 0.755336 0.0106839
1421 0.755336 0.0106839
1426 0.755109 0.115785
1431 0.755109 0.115785
1436 0.755109 0.115785
1441 0.760242 0.300211
1446 0.760242 0.300211
1451 0.760242 0.300211
1456 0.771712 0.436172
1461 0.771712 0.436172
1466 0.771712 0.436172
1471 0.798776 0.407418
1476 0.798776 0.407418
1481 0.798776 0.407418
1486 0.823653 0.46711
1491 0.823653 0.46711
1496 0.823653 0.46711
1501 0.834957 0.363232
1506 0.834957 0.363232
1511 0.834957 0.363232
1516 0.844899 0.669516
1521 0.844899 0.669516
1526 0.844899 0.669516
1531 0.822924 0.664107
1536 0.822924 0.664107
1541 0.822924 0.664107
1546 0.79432 0.614209
1551 0.79432 0.614209
1556 0.79432 0.614209
1561 0.752123 0.702986
1566 0.752123 0.702986
1571 0.752123 0.702986
1576 0.755166 0.647865
1581 0.755166 0.647865
1586 0.755166 0.647865
1591 0.759408 0.738259
1596 0.759408 0.738259
1601 0.759408 0.738259
1606 0.74654 0.773669
1611 0.74654 0.773669
1616 0.74654 0.773669
1621 0.707499 0.661162
1626 0.707499 0.661162
1631 0.707499 0.661162
1636 0.716162 0.73447
1641 0.716162 0.73447
1646 0.716162 0.73447
1651 0.706146 0.743971
1656 0.706146 0.743971
1661 0.706146 0.743971
1666 0.735058 0.646848
1671 0.735058 0.646848
1676 0.735058 0.646848
1681 0.724483 0.622956
1686 0.724483 0.622956
1691 0.724483 0.622956
1696 0.715218 0.482919
1701 0.715218 0.482919
1706 0.715218 0.482919
1711 0.69419 0.597642
1716 0.69419 0.597642
1721 0.69419 0.597642
1726 0.650466 0.503821
1731 0.650466 0.503821
1736 0.650466 0.503821
1741 0.486152 0.476068
1746 0.486152 0.476068
1751 0.486152 0.476068
1756 0.37676 0.560765
1761 0.37676 0.560765
1766 0.37676 0.560765
1771 0.375063 0.476525
1776 0.375063 0.476525
1781 0.375063 0.476525
1786 0.362933 0.507783
1791 0.362933 0.507783
1796 0.362933 0.507783
1801 0.323138 0.429775
1806 0.323138 0.429775
1811 0.323138 0.429775
1816 0.298635 0.514521
1821 0.298635 0.514521
1826 0.298635 0.514521
1831 0.262961 0.477968
1836 0.262961 0.477968
1841 0.262961 0.477968
1846 0.210291 0.471267
1851 0.210291 0.471267
1856 0.210291 0.471267
1861 0.151754 0.295276
1866 0.151754 0.295276
1871 0.151754 0.295276
1876 0.185386 0.187866
1881 0.185386 0.187866
1886 0.185386 0.187866
1891 0.272028 0.325756
1896 0.272028 0.325756
1901 0.272028 0.325756
1906 0.371117 0.570412
1911 0.371117 0.570412
1916 0.371117 0.570412
1921 0.35767 0.535406
1926 0.35767 0.535406
1931 0.35767 0.535406
1936 0.272125 0.389705
1941 0.272125 0.389705
1946 0.272125 0.389705
1951 0.188672 0.276396
1956 0.188672 0.276396
1961 0.188672 0.276396
1966 0.0671947 0.196779
1971 0.0671947 0.196779
1976 0.0671947 0.196779
1981 0.00737379 0.0449437
1986 0.00737379 0.0449437
1991 0.00737379 0.0449437
1996 0.00654728 0.0378413
2001 0.00654728 0.0378413
2006 0.00654728 0.0378413
2011 0.148023 0.12659
2016 0.148023 0.12659
2021 0.148023 0.12659
2026 0.289968 0.185487
2031 0.289968 0.185487
2036 0.289968 0.185487
2041 0.279556 0.379884
2046 0.279556 0.379884
2051 0.279556 0.379884
2056 0.169034 0.240523
2061 0.169034 0.240523
2066 0.169034 0.240523
2071 0.0625881 0.195122
2076 0.0625881 0.195122
2081 0.0625881 0.195122
2086 0.0122924 0.0758731
2091 0.0122924 0.0758731
2096 0.0122924 0.0758731
2101 0.0270805 0.0495989
2106 0.0270805 0.0495989
2111 0.0270805 0.0495989
2116 0.161677 0.12875
2121 0.161677 0.12875
2126 0.161677 0.12875
2131 0.325987 0.242306
2136 0.325987 0.242306
2141 0.325987 0.242306
2146 0.332745 0.250158
2151 0.332745 0.250158
2156 0.332745 0.250158
2161 0.287355 0.233
2166 0.287355 0.233
2171 0.287355 0.233
2176 0.212163 0.309343
2181 0.212163 0.309343
2186 0.212163 0.309343
2191 0.0735354 0.234993
2196 0.0735354 0.234993
2201 0.0735354 0.234993
2206 0.0124747 0.0376347
2211 0.0124747 0.0376347
2216 0.0124747 0.0376347
2221 0.00116279 0.0222713
2226 0.00116279 0.0222713
2231 0.00116279 0.0222713
2236 0.00166923 0.0069808
2241 0.00166923 0.0069808
2246 0.00166923 0.0069808
2251 0.00290495 0.0107325
2256 0.00290495 0.0107325
2261 0.00290495 0.0107325
2266 0.00962645 0.0218864
2271 0.00962645 0.0218864
2276 0.00962645 0.0218864
2281 0.0752289 0.0917511
2286 0.0752289 0.0917511
2291 0.0752289 0.0917511
2296 0.0895916 0.224398
2301 0.0895916 0.224398
2306 0.0895916 0.224398
2311 0.0915931 0.218641
2316 0.0915931 0.218641
2321 0.0915931 0.218641
2326 0.0486306 0.183928
2331 0.0486306 0.183928
2336 0.0486306 0.183928
2341 0.0245158 0.0831173
2346 0.0245158 0.0831173
2351 0.0245158 0.0831173
2356 0.0114051 0.0520703
2361 0.0114051 0.0520703
2366 0.0114051 0.0520703
2371 0.0137307 0.0647273
2376 0.0137307 0.0647273
2381 0.0137307 0.0647273
2386 0.0376671 0.0655579
2391 0.0376671 0.0655579
2396 0.0376671 0.0655579
2401 0.0686614 0.0409732
2406 0.0686614 0.0409732
2411 0.0686614 0.0409732
2416 0.0599465 0.192736
2421 0.0599465 0.192736
2426 0.0599465 0.192736
2431 0.00369095 0.083644
2436 0.00369095 0.083644
2441 0.00369095 0.083644
2446 0.0449518 0.0416417
2451 0.0449518 0.0416417
2456 0.0449518 0.0416417
2461 0.0584393 0.100357
2466 0.0584393 0.100357
2471 0.0584393 0.100357
2476 0.0112552 0.0347541
2481 0.0112552 0.0347541
2486 0.0112552 0.0347541
2491 0.013366 0.0294628
2496 0.013366 0.0294628
2501 0.013366 0.0294628
2506 0.0182967 0.0576979
2511 0.0182967 0.0576979
2516 0.0182967 0.0576979
2521 0.0587635 0.0987238
2526 0.0587635 0.0987238
2531 0.0587635 0.0987238
2536 0.0784337 0.161486
2541 0.0784337 0.161486
2546 0.0784337 0.161486
2551 0.0743173 0.16837
2556 0.0743173 0.16837
2561 0.0743173 0.16837
2566 0.00939146 0.100113
2571 0.00939146 0.100113
2576 0.00939146 0.100113
2581 0.000542906 0.0159023
2586 0.000542906 0.0159023
2591 0.000542906 0.0159023
2596 0.0006604 0.0993437
2601 0.0006604 0.0993437
2606 0.0006604 0.0993437
2611 0.000822462 0.097565
2616 0.000822462 0.097565
2621 0.000822462 0.097565
2626 0.0123329 0.0114577
2631 0.0123329 0.0114577
2636 0.0123329 0.0114577
2641 0.0710275 0.0839964
2646 0.0710275 0.0839964
2651 0.0710275 0.0839964
2656 0.1582 0.259051
2661 0.1582 0.259051
2666 0.1582 0.259051
2671 0.154744 0.323272
2676 0.154744 0.323272
2681 0.154744 0.323272
2686 0.13142 0.301021
2691 0.13142 0.301021
2696 0.13142 0.301021
2701 0.0647922 0.202719
2706 0.0647922 0.202719
2711 0.0647922 0.202719
2716 0.0452516 0.0965724
2721 0.0452516 0.0965724
2726 0.0452516 0.0965724
2731 0.0655214 0.0863706
2736 0.0655214 0.0863706
2741 0.0655214 0.0863706
2746 0.0884207 0.136314
2751 0.0884207 0.136314
2756 0.0884207 0.136314
2761 0.102281 0.21318
2766 0.102281 0.21318
2771 0.102281 0.21318
2776 0.10991 0.177186
2781 0.10991 0.177186
2786 0.10991 0.177186
2791 0.118977 0.212872
2796 0.118977 0.212872
2801 0.118977 0.212872
2806 0.121789 0.204157
2811 0.121789 0.204157
2816 0.121789 0.204157
2821 0.124086 0.101621
2826 0.124086 0.101621
2831 0.124086 0.101621
2836 0.124641 0.0370351
2841 0.124641 0.0370351
2846 0.124641 0.0370351
2851 0.130998 0.0328255
2856 0.130998 0.0328255
2861 0.130998 0.0328255
2866 0.125488 0.0536545
2871 0.125488 0.0536545
2876 0.125488 0.0536545
2881 0.13016 0.0483632
2886 0.13016 0.0483632
2891 0.13016 0.0483632
2896 0.135601 0.0710801
2901 0.135601 0.0710801
2906 0.135601 0.0710801
2911 0.137979 0.0633458
2916 0.137979 0.0633458
2921 0.137979 0.0633458
2926 0.137643 0.0638481
2931 0.137643 0.0638481
2936 0.137643 0.0638481
2941 0.148866 0.082076
2946 0.148866 0.082076
2951 0.148866 0.082076
2956 0.211709 0.102597
2961 0.211709 0.102597
2966 0.211709 0.102597
2971 0.295892 0.148934
2976 0.295892 0.148934
2981 0.295892 0.148934
2986 0.378219 0.145705
2991 0.378219 0.145705
2996 0.378219 0.145705
3001 0.466737 0.241792
3006 0.466737 0.241792
3011 0.466737 0.241792
3016 0.590758 0.322429
3021 0.590758 0.322429
3026 0.590758 0.322429
3031 0.663755 0.431335
3036 0.663755 0.431335
3041 0.663755 0.431335
3046 0.651657 0.31245
3051 0.651657 0.31245
3056 0.651657 0.31245
3061 0.649984 0.186614
3066 0.649984 0.186614
3071 0.649984 0.186614
3076 0.658614 0.177133
3081 0.658614 0.177133
3086 0.658614 0.177133
3091 0.681809 0.203306
3096 0.681809 0.203306
3101 0.681809 0.203306
3106 0.665931 0.171558
3111 0.665931 0.171558
3116 0.665931 0.171558
3121 0.655692 0.113686
3126 0.655692 0.113686
3131 0.655692 0.113686
3136 0.671096 0.11871
3141 0.671096 0.11871
3146 0.671096 0.11871
3151 0.663508 0.0644842
3156 0.663508 0.0644842
3161 0.663508 0.0644842
3166 0.660858 0.076497
3171 0.660858 0.076497
3176 0.660858 0.076497
3181 0.661247 0.0972044
3186 0.661247 0.0972044
3191 0.661247 0.0972044
3196 0.665813 0.100385
3201 0.665813 0.100385
3206 0.665813 0.100385
3211 0.658399 0.1088
3216 0.658399 0.1088
3221 0.658399 0.1088
3226 0.658691 0.0440726
3231 0.658691 0.0440726
3236 0.658691 0.0440726
3241 0.653602 0.0406126
3246 0.653602 0.0406126
3251 0.653602 0.0406126
3256 0.64996 0.0377117
3261 0.64996 0.0377117
3266 0.64996 0.0377117
3271 0.653407 0.0487481
3276 0.653407 0.0487481
3281 0.653407 0.0487481
3286 0.675622 0.0549267
3291 0.675622 0.0549267
3296 0.675622 0.0549267
3301 0.671011 0.0219634
3306 0.671011 0.0219634
3311 0.671011 0.0219634
3316 0.667191 0.0466291
3321 0.667191 0.0466291
3326 0.667191 0.0466291
3331 0.661786 0.0552589
3336 0.661786 0.0552589
3341 0.661786 0.0552589
3346 0.647768 0.0527024
3351 0.647768 0.0527024
3356 0.647768 0.0527024
3361 0.654489 0.0559193
3366 0.654489 0.0559193
3371 0.654489 0.0559193
3376 0.649716 0.0396321
3381 0.649716 0.0396321
3386 0.649716 0.0396321
3391 0.65188 0.0413054
3396 0.65188 0.0413054
3401 0.65188 0.0413054
3406 0.657584 0.0472206
3411 0.657584 0.0472206
3416 0.657584 0.0472206
3421 0.647853 0.0206831
3426 0.647853 0.0206831
3431 0.647853 0.0206831
3436 0.688178 0.0681914
3441 0.688178 0.0681914
3446 0.688178 0.0681914
3451 0.709128 0.0171096
3456 0.709128 0.0171096
3461 0.709128 0.0171096
3466 0.706726 0.0280002
3471 0.706726 0.0280002
3476 0.706726 0.0280002
3481 0.709197 0.0482538
3486 0.709197 0.0482538
3491 0.709197 0.0482538
3496 0.715732 0.0235435
3501 0.715732 0.0235435
3506 0.715732 0.0235435
3511 0.72247 0.101856
3516 0.72247 0.101856
3521 0.72247 0.101856
3526 0.725569 0.0147557
3531 0.725569 0.0147557
3536 0.725569 0.0147557
3541 0.717223 0.17388
3546 0.717223 0.17388
3551 0.717223 0.17388
3556 0.718358 0.026181
3561 0.718358 0.026181
3566 0.718358 0.026181
3571 0.709148 0.0337047
3576 0.709148 0.0337047
3581 0.709148 0.0337047
3586 0.709821 0.081683
3591 0.709821 0.081683
3596 0.709821 0.081683
3601 0.7072 0.0189936
3606 0.7072 0.0189936
3611 0.7072 0.0189936
3616 0.707094 0.0343003
3621 0.707094 0.0343003
3626 0.707094 0.0343003
3631 0.702362 0.0394458
3636 0.702362 0.0394458
3641 0.702362 0.0394458
3646 0.710891 0.0704562
3651 0.710891 0.0704562
3656 0.710891 0.0704562
3661 0.716842 0.025865
3666 0.716842 0.025865
3671 0.716842 0.025865
