frame_number static_density dynamic_density
3826 0.792229 0.437748
3831 0.795608 0.0131472
3836 0.797326 0.0192975
3841 0.797184 0.0210477
3846 0.798335 0.0361843
3851 0.797034 0.023819
3856 0.795244 0.0255449
3861 0.794547 0.0293372
3866 0.794859 0.0439875
3871 0.79453 0.0719593
3876 0.795102 0.0535897
3881 0.795215 0.0283405
3886 0.794591 0.0276274
3891 0.794393 0.0363382
3896 0.792294 0.0388056
3901 0.791694 0.0366461
3906 0.792201 0.0443116
3911 0.791318 0.0246414
3916 0.789146 0.0267766
3921 0.790726 0.0540353
3926 0.791646 0.0218904
3931 0.789571 0.0317762
3936 0.791792 0.0327891
3941 0.79274 0.0261486
3946 0.792792 0.0469451
3951 0.792509 0.0116887
3956 0.793064 0.0384572
3961 0.792768 0.0183859
3966 0.79321 0.0220282
3971 0.797217 0.0933555
3976 0.796366 0.0204765
3981 0.793339 0.0239122
3986 0.792018 0.0284782
3991 0.794798 0.0225306
3996 0.795381 0.0901021
4001 0.793712 0.0268131
4006 0.792999 0.0237339
4011 0.793173 0.0107852
4016 0.79436 0.0150109
4021 0.795843 0.0388502
4026 0.795576 0.0325176
4031 0.795211 0.0186168
4036 0.795657 0.0241472
4041 0.793927 0.0223685
4046 0.780407 0.039466
4051 0.784904 0.0534073
4056 0.782323 0.0459282
4061 0.784073 0.0131513
4066 0.789324 0.0238716
4071 0.793838 0.0778016
4076 0.793959 0.022717
4081 0.793915 0.0108379
4086 0.793979 0.0153999
4091 0.793092 0.0250304
4096 0.794984 0.0461875
4101 0.793538 0.0850539
4106 0.791488 0.089389
4111 0.793578 0.0502269
4116 0.794304 0.0133822
4121 0.793975 0.0400332
4126 0.792796 0.00966696
4131 0.792225 0.122239
4136 0.790564 0.203407
4141 0.789519 0.223969
4146 0.787165 0.246657
4151 0.785131 0.240369
4156 0.783243 0.280731
4161 0.783263 0.180553
4166 0.785799 0.287943
4171 0.786456 0.128308
4176 0.792719 0.13101
4181 0.796175 0.160988
4186 0.803343 0.208812
4191 0.807325 0.175472
4196 0.806884 0.153403
4201 0.806624 0.240775
4206 0.808334 0.25485
4211 0.808727 0.340102
4216 0.817454 0.564427
4221 0.818775 0.605121
4226 0.824305 0.56444
4231 0.836869 0.467409
4236 0.845507 0.570282
4241 0.848452 0.56275
4246 0.831083 0.590925
4251 0.79902 0.604716
4256 0.753278 0.518054
4261 0.720849 0.51151
4266 0.726278 0.526716
4271 0.740447 0.524528
4276 0.755745 0.445689
4281 0.766907 0.524812
4286 0.761421 0.643655
4291 0.756912 0.584207
4296 0.709716 0.569103
4301 0.707589 0.666093
4306 0.693611 0.645333
4311 0.695401 0.669901
4316 0.699619 0.744818
4321 0.660915 0.720768
4326 0.635293 0.71147
4331 0.611235 0.4868
4336 0.605145 0.719658
4341 0.608217 0.65408
4346 0.610473 0.69793
4351 0.614954 0.669026
4356 0.614468 0.694786
4361 0.608687 0.67213
4366 0.60171 0.617037
4371 0.601402 0.629021
4376 0.595523 0.60579
4381 0.591743 0.468171
4386 0.590374 0.304039
4391 0.576141 0.535054
4396 0.542035 0.567948
4401 0.510639 0.571587
4406 0.478357 0.481383
4411 0.456373 0.544648
4416 0.475788 0.588238
4421 0.500891 0.569314
4426 0.501268 0.600648
4431 0.481987 0.588915
4436 0.466842 0.427717
4441 0.46412 0.535147
4446 0.479742 0.644235
4451 0.484973 0.579491
4456 0.487315 0.600105
4461 0.478527 0.62142
4466 0.477465 0.541557
4471 0.503979 0.508026
4476 0.512519 0.583336
4481 0.48744 0.544344
4486 0.44624 0.514845
4491 0.444158 0.424637
4496 0.450754 0.527956
4501 0.49374 0.496431
4506 0.557929 0.370343
4511 0.609801 0.56967
4516 0.668078 0.499076
4521 0.673758 0.512949
4526 0.719123 0.47843
4531 0.771356 0.498246
4536 0.779345 0.560481
4541 0.762973 0.558678
4546 0.726586 0.575148
4551 0.704675 0.549498
4556 0.695859 0.606049
4561 0.597893 0.618256
4566 0.555988 0.545624
4571 0.535998 0.516579
4576 0.519674 0.539304
4581 0.483838 0.590309
4586 0.476294 0.487282
4591 0.486435 0.468803
4596 0.501479 0.553671
4601 0.492488 0.507945
4606 0.486954 0.419492
4611 0.47704 0.478887
4616 0.444543 0.45154
4621 0.425225 0.463074
4626 0.360789 0.460647
4631 0.368674 0.447918
4636 0.38142 0.481476
4641 0.412187 0.507147
4646 0.428061 0.489778
4651 0.448375 0.527757
4656 0.459436 0.530168
4661 0.433182 0.484977
4666 0.413556 0.398136
4671 0.386018 0.334718
4676 0.319994 0.390811
4681 0.267296 0.323215
4686 0.253209 0.326355
4691 0.278097 0.374001
4696 0.280954 0.362126
4701 0.293068 0.399818
4706 0.295462 0.392821
4711 0.322466 0.411875
4716 0.357459 0.456896
4721 0.408982 0.43477
4726 0.423248 0.486346
4731 0.412187 0.378839
4736 0.396115 0.463945
4741 0.36506 0.457183
4746 0.337955 0.408974
4751 0.300284 0.419934
4756 0.24891 0.420651
4761 0.208245 0.34861
4766 0.172462 0.271437
4771 0.140528 0.279499
4776 0.105186 0.246427
